Tweet text,ID,Label,text_label,split
@HondaCustSvc most crvs have air conditioning issues. Isn't it prudent to recall? Losing trust in #hondacrv,2081,0,Unlabeled,2
A new friend. #succulents @ Whole Foods Market https://t.co/67vjByR8Sk,2082,0,Unlabeled,2
"@TopmanAskUs I have DM'd you, not heard back yet.",2083,0,Unlabeled,2
Bet Seattle really misses Hau$$chka tonight.,2084,0,Unlabeled,2
@HMRCcustomers Can you please just confirm which town/city this is based in?,2085,0,Unlabeled,2
Anyone on #iPhoneX have a weird line on the top of their @Facebook app? @AppleSupport https://t.co/OYkcz2X68X,2086,0,Unlabeled,2
"Dear @nvidia, I don't think I should have to roll back to driver v270.61 to make my games work, and my desktop not glitch out.",2087,0,Unlabeled,2
https://t.co/ylnKMuCALL,2088,0,Unlabeled,2
"@BootsUK Hi, anyone know where my order is from 27th December? Worst service ever!!!",2089,0,Unlabeled,2
@XboxSupport &amp; @UbisoftSupport another glitcher to get into ranked https://t.co/ltyYlzZc5u,2090,0,Unlabeled,2
Why cant the crossbars be stowed after moving the rear bar to the back most position? Did I do something incorrectly? @subaru_usa #Outback,2091,0,Unlabeled,2
@Burberry yall got that post-Christmas sell this year?,2092,0,Unlabeled,2
@BootsUK I love Boots! Shame you're introducing a man tax of 7% in 2018 : (,2093,0,Unlabeled,2
"@hm_custserv Reply to me then please, in English too",2094,0,Unlabeled,2
@jessiepaege @CrankThatFrank noodlerella,2095,0,Unlabeled,2
"@valpalpark My calc teacher, tbh. ��",2096,0,Unlabeled,2
"May be I should move back? This city will give poorest $500 a month, no strings attached https://t.co/LB7BIQtyFd",2097,0,Unlabeled,2
@HondaCustSvc How about the passenger seat? Does that have lumbar support?,2098,0,Unlabeled,2
dearest @UbisoftSupport: there really needs to be an easier method to report names that are inappropriate https://t.co/qnq7lRXqcE,2099,0,Unlabeled,2
@SquareUK @jack I think I could assist in scaling a very positive experience #greatoutcome,2100,0,Unlabeled,2
I’m enjoying more Kroger Cereals with less of the artificial stuff #MyMagazineSharing #SayYesToBreakfast #FreeSamp https://t.co/WuIVNOtIyu,2101,0,Unlabeled,2
"#FireGimple Almost 80,000 signatures on https://t.co/0ruM8qogYZ so far to fire this piece of shit for what he did to Chandler Riggs!",2102,0,Unlabeled,2
"@IKEAUKSupport Hiya, I had a delivery this morning but some parts haven't yet arrived, how can I find out when to expect them? Thanks!",2103,0,Unlabeled,2
@ArbysCares What's that commercial you had a while back where you said... https://t.co/xtyKGGiMTC,2104,0,Unlabeled,2
"new @Dropbox ui and windows store app, both are WTF.",2105,0,Unlabeled,2
word 2 https://t.co/LtA85JQNwZ,2106,0,Unlabeled,2
@DICKS why you messing with me https://t.co/t5JN4joj6k,2107,0,Unlabeled,2
@TwitterSupport how can I gain access to account that I no longer have access to the email to. Need to simply remove account.,2108,0,Unlabeled,2
@BN_care will i still receive it in the 2-3 express delivery time frame?,2109,0,Unlabeled,2
@TeamTurboTax It's too late for that. :( Thought I could use Federal refund towards State but guess not. Not pleased.,2110,0,Unlabeled,2
Want to win nuna demi grow stroller? I just entered to win and you can too. https://t.co/CmTVNBIwW4,2111,0,Unlabeled,2
@OnePlus_IN Hey guys I accidentally drop my oneplus3 t and broke the front glass Need help,2112,0,Unlabeled,2
My sweet kiddo painted the picture I took a couple of years ago.… https://t.co/ugDHR46Fnj,2113,0,Unlabeled,2
"@AlfaRomeoCares Website shows 10 Ti's in stock at Steven's Creek Alfa in San Jose, but this drops to 0 in-person. Poor customer experience.",2114,0,Unlabeled,2
"I'm getting engine smells in the cabin of my vehicle made by @alfa_romeo their new model #Giulia . Bought the car from @alfaromeonyc . Not the dealership, not @Chrysler not @fiat @FIATUSA is doing enough to fix this issue. They added a seal which is not fixing the problem. @USDOT pic.twitter.com/fOVur42dgd",2115,0,Unlabeled,2
@KatieUrick @maaarly__ Hahaha that's me,2116,0,Unlabeled,2
@nocontextpawnee @bethkate90 He's always SO heartbroken when Ben has to turn down his job offer but he got a copyright for Cones of Dunshire,2117,0,Unlabeled,2
@AskPlayStation The disk i have in is not ww2. I have ww2 on hard drive,2118,0,Unlabeled,2
i want this video tattooed on my forehead https://t.co/rR3LW7ZNhq,2119,0,Unlabeled,2
@FitbitSupport nothing given to a third party is private. There's been a number of court cases that use fitbit data.,2120,0,Unlabeled,2
"Wait, is Charles Manson dying a political issue somehow?",2121,0,Unlabeled,2
When a @JetBlue checkin agent has it out for you and places your whole family on a extra security line... feels like a @united move,2122,0,Unlabeled,2
@EE Thank you for your prompt reply!,2123,0,Unlabeled,2
When your fit bit band is broken but you got things to do and steps to take. https://t.co/gKDbs29FHm,2124,0,Unlabeled,2
@BTCare Thank you,2125,0,Unlabeled,2
@virgintrains can't believe staff just served a drunk and abusive passenger more alchohol,2126,0,Unlabeled,2
"@BN_care Y'all sent me the wrong book and I can't even find your email address. This book is for college so, kinda need it ASAP...",2127,0,Unlabeled,2
@VW made me spend $1500 to have them fix a problem and they didn't get it fixed and they have the nerve to tell me it's normal. Frustrating,2128,0,Unlabeled,2
one person unfollowed me // automatically checked by https://t.co/D5FBztjND2,2129,0,Unlabeled,2
@ASOS I'm trying to order some sale boots for an hour now &amp; it just buffers &amp; my internet is fine? HELP please,2130,0,Unlabeled,2
@madalynleeper @Hits96Radio Aw sorry I missed it girl! Next time I got you!,2131,0,Unlabeled,2
@RailMinIndia why rate is so high with poor quality . 2 biscuit in 3 rupees . Please explain . https://t.co/IbrAmPnW3Q,2132,0,Unlabeled,2
@AmazonHelp It was .Co.UK and no reason given. See attached email. https://t.co/oIWhNMJ2rJ,2133,0,Unlabeled,2
Attend a VIPKID Coaching Day in January to meet current teachers &amp; get a fast pass through the interview process - https://t.co/mAzDfk3zhU,2134,0,Unlabeled,2
@ShockTop there was a piece of glass in one of your 16oz cans. It just sliced my mouth open. http://t.co/B6dL66H6yR,2135,0,Unlabeled,2
@GamersNexus Did you guys bring your own small lighting kit or is it more MacGyver,2136,0,Unlabeled,2
shout out to @BurberryService for sorting me out,2137,0,Unlabeled,2
@AnheuserBusch are you kidding me? #buschleague #designflaw #recall http://t.co/zdYax4JrXE,2138,0,Unlabeled,2
@BootsHelp No worries hun I found the receipt x,2139,0,Unlabeled,2
@JBPritzker Pritzker apologizes for comments on race https://t.co/ysl39SUrkE,2140,0,Unlabeled,2
Also including 3 dimensional speculative execution paths in all directions that will be abused and exploited for th… https://t.co/QDXXOZOU3B,2141,0,Unlabeled,2
@SCUncensored @ToppsHuddle Finally finished sig relics &amp; black mini sigs. I can’t remember a lower set count that h… https://t.co/zr06CJv2HH,2142,0,Unlabeled,2
@RailMinIndia @PiyushGoyal @PMOIndia Train running late by more than 4 hours. U don't care about people time. PNR-6705392817,2143,0,Unlabeled,2
@EE hi are the phones down again in wells no calls 3 days emergency only,2144,0,Unlabeled,2
@le_debut Whoops,2145,0,Unlabeled,2
https://t.co/GeUJWGYPQf #surveys #workfromhome #money,2146,0,Unlabeled,2
Update: he’s just blowing the leaves in the street around. Awesome.,2147,0,Unlabeled,2
"Re women deacons, ""Pope Francis believes in opening spaces,"" says @MassimoFaggioli, adding ""his language on women i… https://t.co/G7ftmDr1Lc",2148,0,Unlabeled,2
@heathaaalynn i’m surprised you didn’t lol,2149,0,Unlabeled,2
"Morning, do you have service issues in DA17 5DB post code area?  @virginmedia",2150,0,Unlabeled,2
New set up for lowlight photography working extremely good @getpeid  #shotononeplus5T #rawshot @OnePlus_IN https://t.co/vQpbCSTJuC,2151,0,Unlabeled,2
@British_Airways still not on tsa pre check. Why?,2152,0,Unlabeled,2
@awscloud you have requested more instances (1) than your current instance limit of 0 allows for the specified instance type... Every time,2153,0,Unlabeled,2
"@McDonalds My bf only gets cheeseburgers once every few years, but this time there was no burger on his burger! :( https://t.co/XIokDkjJm6",2154,0,Unlabeled,2
please be quiet. https://t.co/1ixVWYbiJQ,2155,0,Unlabeled,2
"@UPS Package was held up, sent to the wrong state, and then left in the snow. #UPSDeliveryFail",2156,0,Unlabeled,2
@RussoMichael15 @tyler_olivieri will never get tired of this,2157,0,Unlabeled,2
@thoch99 Ayyy thanks!!,2158,0,Unlabeled,2
"a lot of YouTubers seem to become popular and make lots of money even though they're terrible people, so how succes… https://t.co/soD4aS6ULI",2159,0,Unlabeled,2
@walmarthelp Reached out to the help desk and still got nothing. Please let me know if you could assist. Thank you very much.,2160,0,Unlabeled,2
"@WhirlpoolCare I wasted three months with you idiots, letters phone calls and you denied the claim. Never buy whirlpool again shit heads!",2161,0,Unlabeled,2
A whole month without my car and @GEICO can't even get a hold of the body shop that has my car. And my adjuster is in nyc. Total mess,2162,0,Unlabeled,2
"“The Shape of Water” if you haven’t seen it, you should. Beautiful movie!! #goldenglobes2018",2163,0,Unlabeled,2
@blackanddecker nothing? Where can I buy this? It's very frustrating!,2164,0,Unlabeled,2
@KarenCivil @EmpireFOX #Empire I've been waiting...it's in his blood!,2165,0,Unlabeled,2
Help me win 20 Curve Digital games from https://t.co/GXwrAJr4lk! https://t.co/0HjKKpTnCf,2166,0,Unlabeled,2
"@British_Airways It's working, now, it was down across 4 different connections and 4 different devices.",2167,0,Unlabeled,2
"@IKEAUKSupport Hi Leanne, it was 403.087.76 (Trysil wardrobe) and it was the Wednesbury store. Such a shame items can't be reserved.",2168,0,Unlabeled,2
@VodafoneIN restore outgoing calls facility until you send the bill nobody from Vodafone got in touch with me regarding my previous concern,2169,0,Unlabeled,2
@hulu_support service doesn't seem to be working and live chat is unavailable too. This is frustrating!,2170,0,Unlabeled,2
On hold with @DICKS an hour just to get told to call back another day. Hell yeah,2171,0,Unlabeled,2
"My Graphics Card has gone to Graphics Card Heaven..R.I.P my @nvidia 8800 GTS, you served me well (Military Funeral Music Begins)",2172,0,Unlabeled,2
@HPSupport photo printing quality suck why??m277dw #hppsdr #ljhelp,2173,0,Unlabeled,2
Okay SV I didn’t need to finish this video or anything.,2174,0,Unlabeled,2
@pizzahut This is the order number - you will find all details from this#    3170924195712001184030217,2175,0,Unlabeled,2
@pizzahut Like three times and got left on hold every time. What's up with y'all man,2176,0,Unlabeled,2
@IKEAUKSupport Dishwasher repair service has failed after 3 site visits and 2 wrong parts. 0800 Repair has now closed the job rather than order required part and told us to call Ikea to open job again. Back to square one! Broken since Sept. Very disappoin,2177,0,Unlabeled,2
New year same taking forever to get dressed,2178,0,Unlabeled,2
@Safaricom_Care Hi my dad just sent money to a wrong number. Please reverse.,2179,0,Unlabeled,2
That feeling when you order @pizzahut &amp; get the confirmation that your pizza has left the store... 40 min after the estimated delivery time.,2180,0,Unlabeled,2
@DSGSupport can you stop sending 8339201847 emails a day. I've gotten 3 already and the days isn't even over,2181,0,Unlabeled,2
It's Mom's Day! Wishing you a happy one from the Magnificent Mile. https://t.co/LE5G98Ik5r,2182,0,Unlabeled,2
@KenyaPower_Care power outage in Kasarani Watano Apartments since last night...what could be the problem?,2183,0,Unlabeled,2
"@CyberStormAlpha This does not help me, when it's 4 degrees out and I'm having to hope my scarf keeps the air warm… https://t.co/LjDFIi0nVJ",2184,0,Unlabeled,2
Thanks for the #Retweet @neimanmarcus the #FashionShow was amazing!! #iworkatnm #Houston #HoustonGalleria https://t.co/2jjEsuAKfa,2185,0,Unlabeled,2
@Burberry trying to order some rain boots I wear a 7.5 in US what size would I be in your boots do they run small or true to size?,2186,0,Unlabeled,2
"@Arbys @ArbysCares awful service in Corydon, Indiana today. Rude employees. Disappointed.",2187,0,Unlabeled,2
@UbisoftSupport Battleship needs help with achievements not working.,2188,0,Unlabeled,2
"@BuckyGriffin Boiiiiii you ain't goin no where. �� How could you escape when here on the dark side, we have cat videos",2189,0,Unlabeled,2
"I entered a giveaway for a chance to win ""The Bond Bordeux Leather Ankle Boot size 6..."" by Gusto Leather. https://t.co/AS43NbI4mZ #giveaway",2190,0,Unlabeled,2
Still sitting pretty ! ������ https://t.co/fGT8x5CdT7,2191,0,Unlabeled,2
"Hey @BeatsSupport my wireless Powerbeats fully charge(red), software is up to date according to your website but will not turn on. Ideas?",2192,0,Unlabeled,2
@AirAsiaSupport please reply my DM ASAP!!!,2193,0,Unlabeled,2
"Hey @Wendys, you gave me a BLT and I asked for a double stack, see you in court.",2194,0,Unlabeled,2
"@DanRobinson1234 Presentation over attended, weather ok, nice ppl. #hawks pro shop. https://t.co/K6eaklBBM7",2195,0,Unlabeled,2
I've completed the daily quest in Paradise Island 2! #GameInsight #ParadiseIsland2 https://t.co/T7TEKwLD64,2196,0,Unlabeled,2
@walmarthelp I found that link and my issue was solved IMMEDIATELY with a rep. THANK YOU,2197,0,Unlabeled,2
Just paid @Uber Rs. 83 because the driver started the trip while 10 minutes away and could not be contacted,2198,0,Unlabeled,2
"“In this was manifested the love of God toward us, because that God sent his only begotten Son into the world, that… https://t.co/MxuEEFu1Lq",2199,0,Unlabeled,2
@mimillouise Funny movies are also the best bc takes your mind off things and laugh ��,2200,0,Unlabeled,2
Best part about money at Christmas. I can pay my bills after spending all my money on my baby and husband ��,2201,0,Unlabeled,2
"“I want to contribute as much as possible to humanity becoming a multi-planet species,” he said, alluding to a goal… https://t.co/nrmmXx65Gk",2202,0,Unlabeled,2
@SquareUK do you have an official approach to gift vouchers for use with your pos solution? Do you sell gift vouchers for use with your sys?,2203,0,Unlabeled,2
"@VodafoneIN Hi, Awaiting answer on my bill issue...",2204,0,Unlabeled,2
@Peji07 My absolute fucking favorite lmao,2205,0,Unlabeled,2
"All things considered, I could do a lot worse than having @MrCraigRobinson be my celebrity look-alike",2206,0,Unlabeled,2
@mxllorymxe Not to be dramatic but I would die for whiskey,2207,0,Unlabeled,2
So... I got a bad @Yelp review... but we think it's fake really whoever does this like really people lose their jobs over this kind of stuff,2208,0,Unlabeled,2
@EricYesner @WSAV @GeorgiaPower None at rivers end campground...,2209,0,Unlabeled,2
